,x0,x1,x34,x35,x36,x41,x45,x46,x68,x84,x93,x94
406,-4.69049715,-16.29023462,Tesla,Thursday,4.118043483,-943.01,0.01,-1.792746876,Sep,4.906346495,Europe,-1.538541638
407,1.076728885,6.489404662,Honda,Wednesday,-0.015063035,198.75,-0.01,0.349480932,Jul,-4.194818324,Asia,0.890698803
408,14.74062739,-30.11056851,Toyota,Wednesday,1.454123006,-1306.05,-0.01,-7.85163446,Jun,8.577031889,Asia,2.64198517
409,-41.73385917,-13.24483036,Toyota,Wednesday,0.202062637,-754.17,0.0,-3.812686556,Jun,18.37120667,Asia,-1.054334841
410,43.77644513,-4.74201253,BMW,Thursday,1.997098804,2681.34,0.0,3.425937127,Jul,22.03900897,Asia,-1.676851651
411,-21.75761473,-23.78054675,Toyota,Wednesday,-3.654670918,38.89,-0.01,-5.000281013,May,-8.468596353,Asia,2.024316085
412,-7.048372326,7.709070133,Volkswagen,Wednesday,2.460941852,-183.98,0.0,-1.133454617,Sep,-5.89418518,Asia,-1.58963842
413,30.44509063,6.032150782,Honda,Thursday,2.191591838,1629.56,0.01,-7.62963978,Oct,-0.83758098,America,0.573720179
414,-20.59080736,-15.46868992,Volkswagen,Wednesday,-2.907597365,101.24,0.01,1.739313979,Jun,13.56431702,Asia,-0.34841874
415,-32.47458781,10.36363309,Honda,Wednesday,1.127984678,716.06,-0.01,-0.061704441,Jul,-8.317962994,Asia,1.137413993
416,9.413134934,-2.934068468,Tesla,Wednesday,-1.371038782,2456.21,0.0,2.508857694,Sep,-0.097802888,Asia,-0.512997985
417,24.85899554,12.68208,Tesla,Wednesday,-4.700120882,-1108.63,-0.01,-5.44295288,Jul,4.129164498,Asia,-0.886454809
418,19.07743533,2.186063738,Toyota,Wednesday,3.925193524,-73.55,-0.01,-9.978827365,Jun,9.806152931,Asia,-1.323267231
419,59.38982557,-32.34046655,Volkswagen,Thursday,-0.302557578,1343.76,0.02,0.440966365,Aug,-7.620932785,Asia,-1.036856562
420,5.263303948,-4.598890536,Volkswagen,Thursday,-0.894315094,468.17,0.0,0.733169898,Jun,-12.61091064,Asia,-0.434331137
421,-46.46039135,15.10572968,Chrysler,Wednesday,4.333827633,-225.72,0.0,-0.254096642,Jul,5.803061762,Asia,0.872400152
422,6.204821059,-9.978448535,BMW,Thursday,-2.282523471,-163.42,0.0,12.48504451,Jul,-13.80835556,America,0.783782255
423,-3.403881344,-3.572008709,Honda,Wednesday,0.309979337,-953.96,-0.01,5.680753594,Jul,1.503979082,Asia,-0.811084119
424,45.96731041,10.77185591,Toyota,Wednesday,5.08393359,-992.94,0.0,-6.596061236,May,-15.13531702,Asia,-1.885538024
425,-8.893515581,7.886989787,Volkswagen,Wednesday,-0.745239813,95.07,-0.01,-5.012562473,Aug,-11.5129205,Asia,-1.669286148
426,5.855221361,-27.45596126,BMW,Thursday,-3.732843687,377.11,0.0,-4.40950001,Jun,2.721985314,Asia,2.246701072
427,7.587397063,43.71174743,BMW,Thursday,1.557677905,1166.99,-0.01,5.045357451,Jul,10.22359616,Asia,-2.108464175
428,-12.93393585,9.41268951,Volkswagen,Wednesday,1.112524264,-281.29,-0.01,-2.36705187,Jul,-6.171947471,Asia,-1.218029639
429,-35.8224297,16.1190441,Honda,Tuesday,-3.138740868,-1988.6,-0.01,-2.465787714,Aug,-28.00577094,Asia,-1.308893758
430,18.05961488,8.188133207,Volkswagen,Thursday,-3.2371689,707.75,0.0,-0.275898405,Nov,-1.755095222,Asia,1.051922594
431,7.086595561,-10.50279487,Chrysler,Thursday,6.574666907,895.55,0.02,-1.832026249,Jun,7.655000474,Asia,1.280292646
432,26.8153949,-37.53145831,BMW,Wednesday,0.86845006,-111.08,0.0,10.02963019,Aug,-3.48474239,Asia,-0.622938228
433,-18.23519315,-13.97806792,Volkswagen,Wednesday,-3.934064286,-473.03,0.01,0.320886631,Jul,14.83211484,Asia,-0.819558987
434,-48.02472852,-1.318402034,Honda,Wednesday,3.303980793,269.51,0.0,6.719110741,May,-10.27338589,Asia,1.089749537
435,21.51477109,-6.924501047,Tesla,Thursday,3.780033616,518.77,0.0,13.55278891,May,-3.368751708,Asia,-0.481898213
436,-23.46040834,-24.7415198,BMW,Wednesday,5.868269183,-611.07,0.0,-7.074867245,Jun,-3.724430764,Asia,1.167383398
437,0.488097309,21.46174282,Volkswagen,Wednesday,-2.535591476,2670.16,0.01,2.057395009,Jul,1.788041957,Asia,-0.111120168
438,15.79859269,-5.146450794,Volkswagen,Thursday,3.979359286,860.53,0.01,-9.566305747,Apr,-8.331539045,Asia,-0.149111155
439,-11.78506524,14.28320292,Tesla,Thursday,-4.598824604,-709.09,-0.02,4.077969767,Jul,-2.620736532,Asia,-0.902922868
440,-36.34855544,25.20599398,Volkswagen,Wednesday,-0.238990649,-1935.4,0.01,-10.38839885,May,0.184013867,Asia,-3.179952675
441,3.507146518,21.49864642,Toyota,Wednesday,4.494150376,-1146.25,0.0,11.35879693,Jun,-5.65666849,Asia,1.589747263
442,-26.90163938,-0.593881153,Volkswagen,Thursday,2.882913453,454.65,0.0,0.951829927,Jun,7.640383546,Asia,0.808269038
443,5.614753359,10.79631837,Volkswagen,Thursday,-5.081850516,179.51,0.01,1.354725,Aug,3.407310131,Asia,-0.726216797
444,3.611691388,11.31389,Honda,Thursday,3.199051864,722.41,-0.01,0.038090335,Jun,-0.037232503,Asia,0.513416814
445,16.11475853,-7.682495206,Toyota,Wednesday,-6.083601765,552.27,0.0,-9.354751292,Aug,-4.106765422,Asia,-1.011069178
446,40.52771288,-24.98894044,Volkswagen,Wednesday,3.632795867,852.29,0.01,-7.575817577,Sep,-5.910802502,Asia,-0.060917665
447,-27.39649568,7.766245327,Volkswagen,Wednesday,-0.948423727,334.69,0.0,3.281182446,Jul,-11.20410228,Asia,-1.296850758
448,-21.46095527,-0.794645556,Toyota,Wednesday,3.677828857,729.62,0.01,-4.6267397,Jun,4.136224666,Europe,-0.685669843
449,16.03579861,-2.33295096,Volkswagen,Wednesday,-4.497469213,-566.64,0.0,6.612162748,Jun,0.965002094,Asia,-1.060255382
450,-5.732172814,-10.60836161,Honda,Wednesday,3.906692486,-889.77,0.0,-9.398874767,Jun,7.35215863,Asia,0.266952515
451,27.46124638,-16.51805022,BMW,Wednesday,-1.040179994,-854.26,-0.01,-20.14207286,Jul,15.77895985,Asia,-1.386423314
452,38.39241706,-18.68209303,Volkswagen,Thursday,-2.808507815,892.88,-0.01,-6.588732426,May,6.736655127,Asia,-0.720615544
453,34.62283561,-25.2581523,Toyota,Thursday,-0.016126853,-410.37,0.0,9.811619742,Jun,-3.765871893,Asia,-0.446789421
454,4.70886779,-13.77570272,Volkswagen,Thursday,1.409184009,1653.58,0.0,-8.030782935,Jun,-8.305661679,Asia,1.111603945
455,41.92420482,-11.66555611,Volkswagen,Thursday,-12.40720243,975.4,-0.01,5.169007036,Jul,4.768179939,Asia,-0.157465224
456,23.19700284,-12.96217939,BMW,Thursday,-0.25541497,-94.11,0.0,9.222044555,Aug,-5.655703188,Asia,-0.631193205
457,1.099295109,2.602436403,Toyota,Wednesday,-4.613776066,-404.92,0.0,-15.74564388,Aug,13.6822415,Asia,-1.159944016
458,45.01200437,-8.177668486,Toyota,Thursday,-4.330710501,709.09,0.0,3.107167217,Jul,9.764032282,America,0.417094879
459,-7.194812692,-19.60413872,Toyota,Thursday,-1.710369644,-819.84,0.0,-10.81556775,May,0.401156059,Asia,0.519503935
460,-5.226276693,-27.87303696,BMW,Wednesday,1.278181002,-1157.54,-0.01,-4.707540194,Jun,2.201543168,Asia,1.743518587
461,37.93762478,1.421362478,Volkswagen,Thursday,2.434437556,-888.03,0.01,-4.774295424,Jul,11.74837327,Asia,-0.672089855
462,24.7423307,-17.87223339,Volkswagen,Thursday,1.815591545,-225.09,-0.01,-4.053655359,Jun,7.930112903,Asia,0.562778681
463,-43.1779678,-2.808648509,Toyota,Wednesday,1.87854787,228.08,0.02,2.285815778,Jul,-7.650009089,Asia,0.294085071
464,4.149320437,6.712545041,Volkswagen,Thursday,6.320651956,-767.06,0.0,6.433556561,Jun,-1.2079314,Asia,0.774057204
465,39.07551927,0.835622846,Honda,Thursday,-4.289879532,445.83,-0.02,-8.716273054,Jul,21.91408056,Asia,0.159627129
466,-11.7898819,-27.76451569,Volkswagen,Thursday,-0.295145974,413.42,0.01,-13.8235703,Apr,-8.148988047,Asia,1.233156332
467,62.38836754,-13.63341893,Toyota,Thursday,-8.665606951,-53.02,0.0,3.546208893,Sep,8.749229685,Asia,0.349450521
468,-44.98695109,-6.546790999,BMW,Wednesday,0.167497009,-1712.53,0.01,-1.038703982,Mar,7.131741032,Asia,0.762469555
469,-3.724469916,-14.06559474,Volkswagen,Wednesday,3.190119885,-2205.84,0.0,-6.657533494,Sep,4.642235075,Asia,1.971604861
470,5.704735239,-3.038645514,Volkswagen,Wednesday,-4.175880078,-545.23,0.01,-3.914120481,Jun,12.24953501,Asia,0.069696554
471,23.34933277,-5.477150124,Chrysler,Friday,0.334736909,296.8,0.0,-14.65016557,Mar,1.102085633,Asia,0.84037731
472,25.08535734,-25.94547743,Toyota,Thursday,5.046724607,-261.71,0.0,3.288854479,Sep,13.43299968,Asia,-0.50008226
473,14.26910598,9.657191828,Toyota,Thursday,-1.416024898,572.48,0.01,-3.111276853,Jul,3.009909478,Asia,-0.765242031
474,-39.51793297,-7.538147661,BMW,Wednesday,2.699185706,-138.44,0.01,-8.984306441,Jul,-11.28185332,America,0.64370903
475,4.928194293,16.50189305,Volkswagen,Wednesday,-5.627024182,113.94,0.0,-10.45774002,Jul,13.57365369,Asia,-1.026318219
476,28.35003448,10.97742191,BMW,Wednesday,-2.715535859,119.52,-0.02,8.22229103,Jul,15.76674546,Asia,-2.017876757
477,29.59489008,-3.740836033,Volkswagen,Thursday,3.694202336,-205.19,-0.01,-1.1559777,Apr,-18.41222925,Asia,0.480518239
478,-0.104025448,-41.68074626,Toyota,Wednesday,-0.606488226,596.62,0.01,0.363443832,Aug,16.65863785,Asia,1.07393545
479,-33.24638361,27.10945618,Volkswagen,Thursday,0.923283494,1253.9,-0.02,10.0167053,Aug,0.14596195,America,0.094810102
480,49.49046109,-37.50578854,Tesla,Thursday,-0.026415829,872.18,0.03,9.823508581,Aug,-4.503265831,Asia,0.634281654
481,17.60998326,2.024480989,Toyota,Thursday,4.3496198,2480.34,0.0,8.731962854,May,8.36370283,Asia,1.767721488
482,-38.74838733,25.53304446,Tesla,Thursday,2.002635522,-337.86,0.01,1.448589304,Jun,2.584811436,Europe,-0.352459332
483,-17.17667131,12.05488081,Honda,Thursday,-0.48713178,-1948.52,0.01,-1.433236942,Sep,6.825194217,Asia,-0.539578222
484,41.56412356,-48.5328795,Honda,Wednesday,-2.509937053,158.7,-0.01,6.4459891,Aug,-4.388879952,Asia,-0.132725317
485,48.90290445,-11.37713421,Toyota,Thursday,4.699634259,-173.0,0.01,-7.518456943,Jul,2.445153565,Asia,0.591462567
486,-3.040201663,43.23976044,Toyota,Wednesday,8.751512263,-902.95,0.0,-1.923610162,Jun,13.30951158,Asia,0.097263403
487,-8.726280097,-5.133851917,Volkswagen,Wednesday,-1.880267213,-270.04,-0.01,5.498331699,Jul,-11.94058645,Asia,1.024729124
488,11.83731957,-6.639076873,Volkswagen,Thursday,0.844345326,-431.91,0.02,4.17609184,May,-7.151255408,Asia,-0.466952554
489,7.949586117,27.23343961,Nissan,Thursday,2.011179937,791.27,0.02,-3.354508141,Aug,-12.91620059,Asia,-0.353112021
490,3.294206195,7.856718275,BMW,Thursday,-0.970848138,579.77,0.0,-7.331640918,Sep,-4.971005876,Asia,1.254161391
491,21.39475707,5.104652663,Toyota,Thursday,-0.491022252,2544.29,0.01,2.986187251,Aug,4.71668995,Asia,1.75395193
492,-1.941787549,13.5206467,Volkswagen,Wednesday,2.274875484,-613.93,-0.01,-0.954300581,Jul,-14.41717723,America,0.266500923
493,26.69660521,12.33348035,Toyota,Thursday,4.446140712,1545.76,-0.01,1.793696289,Jun,-6.23524068,Asia,-0.675745536
494,-42.35345998,6.121346202,BMW,Wednesday,0.343581625,-2197.83,-0.01,3.546896641,May,-9.216601139,Europe,-1.487421306
495,-47.62026666,8.565378821,Volkswagen,Wednesday,5.444168456,1111.4,0.01,-4.810755879,Jul,-3.358029415,Asia,-0.46635107
496,19.50079762,1.198100659,Volkswagen,Wednesday,3.863271153,-692.03,-0.01,-11.38798293,Jul,5.628672822,Asia,-0.837127964
497,-18.63540562,-4.308770089,Volkswagen,Thursday,7.136052349,-583.59,0.0,4.519019255,May,12.33670507,Asia,0.042842867
498,55.50710072,-17.96568917,Volkswagen,Wednesday,-0.98742092,286.34,0.0,7.390128325,Aug,-1.99489974,Asia,0.706101283
499,-1.012130602,0.835820636,Volkswagen,Wednesday,-0.043346062,149.75,-0.01,-3.709173353,Jul,1.576739737,Asia,0.666338633
500,11.29436574,8.635975144,BMW,Thursday,1.492283367,-54.95,0.01,0.566175745,Jun,-8.165251167,Asia,0.029752374
501,12.46131309,1.483222493,Chrysler,Thursday,3.334138125,-185.46,0.0,0.10228653,Jul,2.738940665,Asia,1.923681774
502,40.20793064,-9.56019657,Volkswagen,Wednesday,2.06405392,-665.41,0.01,9.977606644,Sep,6.110163307,Asia,0.213888551
503,-43.51788838,-3.03100393,Toyota,Tuesday,-4.076929045,-407.31,0.0,-2.957543322,May,-9.437994997,Asia,-0.334872391
504,21.07744527,-3.995119316,Toyota,Wednesday,2.339351522,1721.71,0.0,-5.212999626,Aug,-2.893742514,Asia,-0.909687151
505,33.23340406,0.602518663,BMW,Thursday,3.148467829,451.55,0.0,6.419456582,Sep,16.58010788,Asia,-0.685318154
506,17.92480975,-36.97835472,BMW,Wednesday,4.012733571,474.82,0.01,-3.317670294,Apr,-8.836368822,Asia,0.483171744
507,61.26669224,15.93656819,Volkswagen,Thursday,5.101289882,-299.68,-0.03,7.033191,Jul,-17.56093352,Asia,-0.921870527
508,-8.156746939,8.514798668,Toyota,Thursday,2.32864103,-907.86,0.0,0.88133925,Aug,-1.472078564,Asia,-2.155834801
509,55.62677003,26.31377085,Volkswagen,Wednesday,3.155914172,71.19,-0.01,1.858233526,Apr,1.552320543,Asia,-0.355646082
510,52.77016422,11.22188126,BMW,Thursday,2.762349936,914.64,-0.01,5.960824431,May,3.777124508,Asia,-1.031311392
511,18.61894936,-3.545133981,Toyota,Thursday,1.371615021,-414.44,0.0,3.362586037,Apr,-2.931896073,America,0.51546127
512,-45.51775171,14.16295589,Volkswagen,Thursday,-2.159954349,-857.67,-0.01,11.02327894,Apr,-10.86166434,Asia,0.865005004
513,-28.06325691,10.39943923,Tesla,Thursday,-1.538664102,3658.56,0.0,-2.380026267,May,2.678962436,Asia,0.814748048
514,27.79799322,20.9736279,Volkswagen,Thursday,-0.422030699,-743.81,0.0,-11.50921145,Aug,-4.435736642,Europe,0.38828868
515,-67.05049363,-30.58832541,Chrysler,Tuesday,-3.782552066,-2005.8,0.02,4.333961302,May,0.875059434,Asia,0.493055784
516,53.12740772,-28.00842316,Honda,Wednesday,3.038452569,1054.1,0.02,-5.193844605,Jun,1.869540845,Asia,0.219084025
517,64.18918386,-17.06781364,Volkswagen,Thursday,3.695112275,-407.07,0.0,-11.43248707,Jun,-1.896871153,Asia,-0.772214178
518,51.82686384,-17.13755655,Nissan,Thursday,3.179826606,-617.71,-0.01,-2.155046194,Aug,16.43814169,Asia,0.401972505
519,33.76144868,-13.77096899,Tesla,Wednesday,1.807786099,-110.28,0.0,-8.62272173,Aug,-11.82104281,Asia,0.474609691
520,47.24212038,-25.88206847,Honda,Wednesday,-7.010797827,1084.74,0.01,4.542802545,Aug,-2.64102111,America,2.678109959
521,6.684997978,-15.26508376,Volkswagen,Thursday,9.385257549,1221.98,0.01,-0.791255576,Jul,8.685016292,Asia,-0.247682663
522,21.67518191,-0.294541132,Toyota,Thursday,0.772821325,905.33,0.0,-9.742363382,Jun,-10.58307997,Asia,0.611698894
523,13.94548959,14.99765434,Volkswagen,Thursday,1.503261875,1753.17,0.0,-1.241007371,Jun,3.439934008,Asia,0.52728446
524,-1.715680233,-7.398964461,Toyota,Tuesday,-4.053058606,-769.0,-0.01,-8.235785252,Aug,3.506029182,Asia,-0.712422562
525,0.45215912,-17.1272721,Volkswagen,Friday,4.496092854,741.07,0.01,2.060426206,Jul,-8.501703593,Asia,0.578332637
526,39.46420777,-29.82172508,Volkswagen,Wednesday,2.03894647,920.6,-0.01,1.258995568,Oct,6.232613955,Asia,2.168629437
527,-27.22029932,-48.98431641,Chrysler,Wednesday,5.497679822,521.07,0.01,-0.345857409,Jun,-19.05148217,Asia,0.157360768
528,17.62159612,35.1516096,Honda,Thursday,-3.277683773,1054.03,-0.01,1.181654517,Apr,-14.55146985,Asia,-0.452475464
529,34.63217523,-16.38934527,Toyota,Thursday,-1.191836665,-141.84,0.0,-1.442798359,Sep,-3.154546454,Asia,-1.793769037
530,-28.54914214,34.40419382,Chrysler,Wednesday,-4.524679172,1099.77,0.01,-2.455235261,Aug,-3.858923274,Asia,0.423708633
531,-18.77113772,-5.551717434,BMW,Wednesday,7.964263003,1554.47,-0.01,14.73397707,May,2.125930714,Asia,0.51009359
532,-7.748850403,-24.10079062,Honda,Thursday,0.325678106,-74.67,0.01,10.06170233,Aug,-5.718391383,Asia,-1.214200329
533,-2.401681978,-11.59880522,BMW,Thursday,0.859396742,-1103.74,-0.02,-8.111694326,Aug,12.38038195,Asia,-0.764089011
534,22.97499972,-3.748131476,Volkswagen,Wednesday,1.305009209,1181.61,-0.01,-6.907004392,Sep,-15.00564633,Asia,-0.139887113
535,41.37902241,0.405661373,Toyota,Thursday,-1.765267663,1506.79,0.0,4.018480939,Sep,6.509341383,Asia,2.167012764
536,3.939939819,1.138476891,Toyota,Wednesday,-4.540457044,-680.06,0.0,1.406727497,Jul,0.09191543,America,-1.523324677
537,-11.65479666,-7.826529463,Tesla,Thursday,4.526458039,2036.51,0.01,7.970131297,Jun,7.681204401,Asia,-1.803375053
538,32.5344564,2.695758891,BMW,Wednesday,-4.20083951,480.0,0.02,3.481586287,Sep,4.776424074,Asia,-0.683499701
539,27.72034418,16.09038915,Volkswagen,Wednesday,0.769628258,-475.67,-0.02,0.838879038,Sep,-2.192730121,Asia,-1.195756551
540,-31.47722588,-31.80551537,BMW,Thursday,0.371861063,-2013.88,0.01,-2.492207952,Jul,-3.367368649,Asia,0.134474319
541,61.44498,2.071884946,Chrysler,Thursday,0.058199074,998.3,0.02,-4.404101224,Aug,-3.423972547,Asia,-0.222709767
542,15.13267848,14.63840335,BMW,Thursday,-7.819546809,83.29,0.01,0.955747613,Aug,-0.13434164,Europe,-1.57690147
543,-31.77149654,19.04144865,Toyota,Wednesday,-4.81735543,245.33,0.0,5.713439841,Jul,-5.751434482,Asia,1.925487037
544,10.59726063,15.29967168,Honda,Thursday,-2.630799476,41.04,-0.01,-10.19166682,Jun,0.500050845,Asia,-0.132912125
545,-34.35514818,12.57694549,Toyota,Wednesday,-3.020546216,257.75,0.01,-1.531797697,Apr,-2.656542987,Asia,-1.830630296
546,-2.166475309,-9.093883115,Toyota,Thursday,-9.673629665,451.21,0.01,4.702861702,May,6.164212165,Asia,0.408291408
547,30.34326724,8e-06,BMW,Wednesday,-0.715859942,-854.48,0.0,-5.74201827,Jul,2.672959758,America,-0.923223192
548,70.8562246,-15.45513463,Toyota,Wednesday,2.646063816,-475.27,-0.02,-1.967080033,Aug,4.232706135,Asia,1.278074105
549,-6.986125049,-14.02179592,Chrysler,Thursday,-0.111615828,201.31,-0.02,2.702762446,Jun,-4.334421057,Asia,-1.550606106
550,-30.05160391,13.47036032,BMW,Thursday,-1.78060659,-1070.65,0.01,-2.999386753,May,-3.491671908,Asia,0.915106276
551,-18.1945551,5.315003923,Toyota,Wednesday,-6.030627244,594.94,0.01,2.415354421,Oct,-2.97816259,Asia,0.590239805
552,3.322531094,16.98054773,Volkswagen,Thursday,-1.632816665,230.23,0.0,-6.413613443,Aug,4.432231716,Asia,0.579313064
553,57.58309912,-27.58411441,BMW,Thursday,7.997202561,71.77,-0.01,5.290699375,Jul,-13.91207089,Asia,-0.267974529
554,4.56752025,-4.342227432,Honda,Wednesday,-4.607896182,883.31,-0.02,5.723899137,Jul,-8.825199618,Asia,-0.619310197
555,30.88533396,-10.67089655,BMW,Thursday,-0.034637141,-2939.22,0.01,5.67946345,Sep,4.819445707,Asia,1.946416081
556,4.304230504,45.18496237,BMW,Wednesday,7.01976234,351.94,0.0,-10.33922685,Sep,6.721593841,Asia,1.576725479
557,-2.753438074,3.566027157,Volkswagen,Wednesday,-0.923115867,913.09,0.01,-5.393740569,Jun,6.960438941,Asia,0.015848592
558,50.75729695,-13.67657324,BMW,Thursday,-7.244977514,956.82,-0.01,1.294724342,Aug,-7.143420239,Asia,1.198018599
559,33.06089826,-18.90007812,Toyota,Thursday,-3.680848625,-968.72,0.0,-13.32369798,Jul,-10.001442,Asia,-1.341863762
560,0.009861454,-12.59510194,Toyota,Wednesday,-8.122809536,529.15,0.0,6.935656659,Aug,6.897521814,Europe,1.406179031
561,-7.451198029,1.173522762,Nissan,Thursday,3.621371297,2132.41,-0.02,7.673110616,Aug,4.682620569,Asia,0.15522539
562,-21.75541825,4.371794168,Volkswagen,Thursday,2.177852682,-888.37,0.01,-11.27649728,May,3.583856307,Asia,0.121532135
563,10.93173895,-2.593888516,Toyota,Wednesday,5.999133401,-136.42,-0.01,-1.052065057,Aug,1.850022517,Asia,1.472309984
564,59.19043074,-23.91307673,Volkswagen,Thursday,-10.51726838,-523.72,-0.01,-3.85393408,Jun,5.984658855,Asia,1.007793212
565,61.41651099,-13.88261242,Volkswagen,Thursday,5.817012522,1537.19,0.0,4.153072149,Jun,4.12044684,Asia,-0.363571813
566,-45.77155089,-43.56532028,Volkswagen,Wednesday,-6.221326834,-1191.41,0.01,-1.890903206,Jun,7.561129977,Asia,0.125519578
567,30.40077331,-18.63631272,Toyota,Wednesday,-5.157144093,250.47,0.01,1.142332687,Jul,3.246991932,Asia,-2.306559729
568,52.38306619,28.15023026,Toyota,Wednesday,4.891425139,1943.64,-0.01,-5.640152868,Aug,-0.428611425,Asia,0.644600658
569,16.5667996,1.053022665,Honda,Wednesday,2.725316491,1027.13,0.01,5.740594045,Jul,6.356630839,America,-1.204183787
570,31.36066382,8.442516555,Volkswagen,Wednesday,2.590649876,-266.26,0.0,9.144797373,Jun,-0.035837114,Asia,1.065051726
571,21.96635407,-6.448050213,Chrysler,Thursday,-5.761635239,1122.86,-0.01,4.877512081,May,-15.36437099,Asia,3.397178497
572,14.4309766,-27.42465787,Toyota,Wednesday,-0.230905763,-143.34,-0.01,1.071209673,Jun,9.841024564,America,1.885608795
573,-22.69229788,0.466146981,Toyota,Thursday,-1.114298188,1898.99,0.02,10.93393522,Jul,-1.460994656,Asia,0.083392306
574,-17.49479417,3.783991051,Toyota,Thursday,6.300931957,-67.69,0.0,-8.099732075,Aug,6.951056666,Asia,0.426433034
575,50.23622719,8.588482862,Toyota,Wednesday,0.250061232,830.42,-0.03,3.554530543,Jul,-9.491376004,Europe,-1.896750903
576,-19.90401429,1.233509519,Toyota,Wednesday,0.25695606,-935.06,-0.01,7.412407186,Aug,-10.77738158,Asia,-0.017710419
577,6.778776702,-19.96238514,Volkswagen,Thursday,5.432187534,69.35,-0.01,16.89642262,Jul,2.431176357,Asia,0.157563682
578,1.939201426,6.787522368,Volkswagen,Wednesday,5.983748583,1240.16,-0.01,1.598098151,Sep,11.27721442,Asia,-0.492820198
579,14.44172781,-1.170603676,Volkswagen,Wednesday,-3.481692313,-507.4,0.01,-3.437961902,Jun,-3.643142061,Asia,1.503838196
580,11.98180047,-9.275447286,Honda,Wednesday,4.831706614,-831.94,-0.01,1.655120548,Jul,-2.388673712,Asia,-0.021397056
581,24.09231119,-23.75718249,BMW,Thursday,2.091811249,-395.85,-0.01,-0.716784733,Aug,13.35669126,Asia,2.960085427
582,8.555894238,2.97077738,Toyota,Wednesday,-2.13187541,-385.84,0.0,6.03397646,May,1.342483424,Asia,-1.31139216
583,-0.50659467,25.28790917,Toyota,Thursday,-0.624366935,-33.69,0.0,3.126580821,Jul,1.761342034,Asia,-0.497188155
584,-41.41929403,11.11274263,Volkswagen,Wednesday,-1.986596003,-1339.13,-0.01,-8.395341701,May,7.404883465,Asia,0.478587565
585,-4.267463875,2.298692005,BMW,Thursday,5.926763226,-676.1,0.02,-12.15943118,May,7.593538658,Asia,-1.25675827
586,11.04698327,-33.31666894,Toyota,Thursday,0.266474185,-655.52,0.0,10.34782293,Aug,2.733536307,Asia,0.515208231
587,12.57378825,-8.871711066,Volkswagen,Wednesday,-8.063706335,1067.6,0.01,-4.141680387,May,-10.06679394,Asia,-0.008687525
588,3.446168464,10.84116512,Honda,Wednesday,0.312390211,-305.39,0.01,-1.254877464,Jul,6.579108357,Asia,0.117549086
589,27.77128601,-7.188966029,Volkswagen,Wednesday,2.85683208,268.47,0.02,-8.756814996,Aug,17.05869212,Asia,-0.34614379
590,-0.034539669,9.413205288,Volkswagen,Thursday,0.990334939,379.56,0.0,7.194361294,Jul,-1.835179919,Asia,-1.148832948
591,-25.86410586,-22.77031528,Toyota,Thursday,-2.108901588,-1208.38,0.01,-3.761043967,Jul,-1.652929519,Asia,0.593391813
592,36.43005148,-37.29468305,Volkswagen,Thursday,3.232830646,671.44,0.01,-2.556845021,Oct,15.94176684,Europe,-0.542724362
593,38.86248357,-46.28671739,Volkswagen,Thursday,-2.214879773,-164.41,0.01,-2.083884086,Aug,-2.234468282,Asia,2.061799687
594,40.33844399,3.432540054,Volkswagen,Wednesday,-3.855600608,-1334.67,-0.02,0.899322502,Jul,-3.020634663,Asia,0.020356944
595,-6.227101075,-19.40419909,Toyota,Wednesday,5.150142822,-874.07,0.0,5.304826197,Jul,0.861468464,Asia,-2.097340185
596,10.84546099,-13.89517708,BMW,Wednesday,8.961688065,1167.91,0.01,0.282995465,Jun,-0.247868695,Asia,1.71945097
597,-16.04527504,9.130223045,Mercedes,Tuesday,1.889068203,29.97,0.01,-2.830277093,Aug,-21.05642344,Asia,0.498549703
598,22.73546643,13.21268324,Volkswagen,Thursday,-0.785252417,-251.31,0.02,-10.3059535,Oct,-12.24870531,Asia,0.367360628
599,11.53948472,26.58981998,Volkswagen,Thursday,4.726203261,1008.74,-0.01,-1.99039707,Jul,-13.30242603,Asia,0.245012157
600,8.242796926,5.650711531,Chrysler,Thursday,-2.058888837,1464.79,-0.01,0.156852446,Sep,5.471258824,Asia,-1.093545976
601,1.300710943,3.598699703,Honda,Wednesday,1.777416517,106.3,0.02,-4.098061527,May,-13.42461909,Asia,0.460672425
602,-10.29256386,4.156091706,Toyota,Wednesday,1.913731057,-94.73,0.0,1.426861087,May,-1.740883195,Asia,0.34397924
603,-21.10808623,2.208640203,BMW,Wednesday,-3.618555982,-753.6,0.01,-2.755262466,Jul,-12.69994481,Asia,1.215138998
604,0.863264054,-22.35372843,Volkswagen,Wednesday,-3.724832418,336.91,0.01,3.444576496,Jul,10.99766711,Asia,-0.03233599
605,-11.6711953,-2.105721249,Toyota,Wednesday,-3.435470727,-836.03,0.0,2.742153578,Aug,-4.582499064,Asia,2.373999298
606,42.95339662,3.255372759,Toyota,Thursday,1.563164979,1671.37,-0.01,-2.908994147,Sep,7.762170689,Asia,1.152278268
607,2.030181781,1.739435234,Tesla,Wednesday,7.947145965,954.39,0.01,-1.453652491,May,-2.867993842,Asia,-0.081016259
608,-31.12949498,14.2269186,Volkswagen,Thursday,-7.241302869,-836.17,0.01,-6.635017036,Jun,-0.891814343,America,0.818366638
609,-16.66251749,-11.25579264,Toyota,Wednesday,6.103395725,-1146.77,0.01,7.297118657,Jul,1.775033022,Asia,-0.825849376
